hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa,"Gross domestic product, constant prices","Gross domestic product per capita, constant prices","Gross domestic product per capita, current prices",Gross domestic product based on purchasing-power-parity (PPP) share of world total,"Inflation, average consumer prices",Volume of imports of goods and services,Volume of exports of goods and services,Unemployment rate,Current account balance,Date,GSPC.Close
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2007,11,196.21,195.64,2.011,51751.28,47943.35,17.98,2.871,2.563,8.759,4.617,-5.089,01-11-2007,1481.140015
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2007,12,196.22,196.7,2.011,51751.28,47943.35,17.98,2.871,2.563,8.759,4.617,-5.089,01-12-2007,1468.359985
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2008,1,194.74,195.74,0.122,51335.91,48470.55,17.483,3.815,-2.148,5.782,5.8,-4.716,01-01-2008,1378.550049
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2008,2,195.21,195.95,0.122,51335.91,48470.55,17.483,3.815,-2.148,5.782,5.8,-4.716,01-02-2008,1330.630005
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2008,3,195.37,195.08,0.122,51335.91,48470.55,17.483,3.815,-2.148,5.782,5.8,-4.716,01-03-2008,1322.699951
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2008,4,196.24,194.91,0.122,51335.91,48470.55,17.483,3.815,-2.148,5.782,5.8,-4.716,01-04-2008,1385.589966
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2008,5,197.01,194.8,0.122,51335.91,48470.55,17.483,3.815,-2.148,5.782,5.8,-4.716,01-05-2008,1400.380005
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2008,6,198.72,195.59,0.122,51335.91,48470.55,17.483,3.815,-2.148,5.782,5.8,-4.716,01-06-2008,1280
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2008,7,198.09,195.17,0.122,51335.91,48470.55,17.483,3.815,-2.148,5.782,5.8,-4.716,01-07-2008,1267.380005
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2008,8,196.34,193.55,0.122,51335.91,48470.55,17.483,3.815,-2.148,5.782,5.8,-4.716,01-08-2008,1282.829956
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2008,9,197,195.59,0.122,51335.91,48470.55,17.483,3.815,-2.148,5.782,5.8,-4.716,01-09-2008,1166.359985
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2008,10,194.79,193.48,0.122,51335.91,48470.55,17.483,3.815,-2.148,5.782,5.8,-4.716,01-10-2008,968.75
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2008,11,191.54,190.97,0.122,51335.91,48470.55,17.483,3.815,-2.148,5.782,5.8,-4.716,01-11-2008,896.2399902
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2008,12,191.47,192.14,0.122,51335.91,48470.55,17.483,3.815,-2.148,5.782,5.8,-4.716,01-12-2008,903.25
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2009,1,191.07,192.26,-2.6,49569.21,47102.43,17.101,-0.32,-12.61,-8.295,9.283,-2.623,01-01-2009,825.8800049
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2009,2,192.96,193.85,-2.6,49569.21,47102.43,17.101,-0.32,-12.61,-8.295,9.283,-2.623,01-02-2009,735.0900269
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2009,3,193.72,193.52,-2.6,49569.21,47102.43,17.101,-0.32,-12.61,-8.295,9.283,-2.623,01-03-2009,797.8699951
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2009,4,193.79,192.26,-2.6,49569.21,47102.43,17.101,-0.32,-12.61,-8.295,9.283,-2.623,01-04-2009,872.8099976
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2009,5,195.32,193.06,-2.6,49569.21,47102.43,17.101,-0.32,-12.61,-8.295,9.283,-2.623,01-05-2009,919.1400146
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2009,6,198.22,194.87,-2.6,49569.21,47102.43,17.101,-0.32,-12.61,-8.295,9.283,-2.623,01-06-2009,919.3200073
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2009,7,195.94,192.76,-2.6,49569.21,47102.43,17.101,-0.32,-12.61,-8.295,9.283,-2.623,01-07-2009,987.4799805
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2009,8,195.87,193.11,-2.6,49569.21,47102.43,17.101,-0.32,-12.61,-8.295,9.283,-2.623,01-08-2009,1020.619995
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2009,9,194.36,192.94,-2.6,49569.21,47102.43,17.101,-0.32,-12.61,-8.295,9.283,-2.623,01-09-2009,1057.079956
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2009,10,196.18,194.95,-2.6,49569.21,47102.43,17.101,-0.32,-12.61,-8.295,9.283,-2.623,01-10-2009,1036.189941
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2009,11,194.21,193.61,-2.6,49569.21,47102.43,17.101,-0.32,-12.61,-8.295,9.283,-2.623,01-11-2009,1095.630005
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2009,12,193.31,194.23,-2.6,49569.21,47102.43,17.101,-0.32,-12.61,-8.295,9.283,-2.623,01-12-2009,1115.099976
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2010,1,192.42,193.89,2.709,50523.5,48586.29,16.675,1.637,13.173,12.882,9.608,-2.871,01-01-2010,1073.869995
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2010,2,192.27,193.35,2.709,50523.5,48586.29,16.675,1.637,13.173,12.882,9.608,-2.871,01-02-2010,1104.48999
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2010,3,192.86,192.66,2.709,50523.5,48586.29,16.675,1.637,13.173,12.882,9.608,-2.871,01-03-2010,1169.430054
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2010,4,195.53,193.84,2.709,50523.5,48586.29,16.675,1.637,13.173,12.882,9.608,-2.871,01-04-2010,1186.689941
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2010,5,198.17,195.82,2.709,50523.5,48586.29,16.675,1.637,13.173,12.882,9.608,-2.871,01-05-2010,1089.410034
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2010,6,196.4,192.91,2.709,50523.5,48586.29,16.675,1.637,13.173,12.882,9.608,-2.871,01-06-2010,1030.709961
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2010,7,196.03,192.69,2.709,50523.5,48586.29,16.675,1.637,13.173,12.882,9.608,-2.871,01-07-2010,1101.599976
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2010,8,195.94,193.37,2.709,50523.5,48586.29,16.675,1.637,13.173,12.882,9.608,-2.871,01-08-2010,1049.329956
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2010,9,192.14,190.76,2.709,50523.5,48586.29,16.675,1.637,13.173,12.882,9.608,-2.871,01-09-2010,1141.199951
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2010,10,191.13,190.12,2.709,50523.5,48586.29,16.675,1.637,13.173,12.882,9.608,-2.871,01-10-2010,1183.26001
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2010,11,190.86,190.34,2.709,50523.5,48586.29,16.675,1.637,13.173,12.882,9.608,-2.871,01-11-2010,1180.550049
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2010,12,188.5,189.52,2.709,50523.5,48586.29,16.675,1.637,13.173,12.882,9.608,-2.871,01-12-2010,1257.640015
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2011,1,187.98,189.52,1.55,50943.53,50008.11,16.286,3.14,4.817,7.169,8.933,-2.919,01-01-2011,1286.119995
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2011,2,187.69,188.84,1.55,50943.53,50008.11,16.286,3.14,4.817,7.169,8.933,-2.919,01-02-2011,1327.219971
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2011,3,187.99,187.6,1.55,50943.53,50008.11,16.286,3.14,4.817,7.169,8.933,-2.919,01-03-2011,1325.829956
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2011,4,191.22,189.46,1.55,50943.53,50008.11,16.286,3.14,4.817,7.169,8.933,-2.919,01-04-2011,1363.609985
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2011,5,191.52,189.11,1.55,50943.53,50008.11,16.286,3.14,4.817,7.169,8.933,-2.919,01-05-2011,1345.199951
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2011,6,194.67,191.05,1.55,50943.53,50008.11,16.286,3.14,4.817,7.169,8.933,-2.919,01-06-2011,1320.640015
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2011,7,192.57,189.12,1.55,50943.53,50008.11,16.286,3.14,4.817,7.169,8.933,-2.919,01-07-2011,1292.280029
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2011,8,191.16,188.79,1.55,50943.53,50008.11,16.286,3.14,4.817,7.169,8.933,-2.919,01-08-2011,1218.890015
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2011,9,191.32,189.82,1.55,50943.53,50008.11,16.286,3.14,4.817,7.169,8.933,-2.919,01-09-2011,1131.420044
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2011,10,190.86,190.09,1.55,50943.53,50008.11,16.286,3.14,4.817,7.169,8.933,-2.919,01-10-2011,1253.300049
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2011,11,192.4,191.87,1.55,50943.53,50008.11,16.286,3.14,4.817,7.169,8.933,-2.919,01-11-2011,1246.959961
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2011,12,191.6,192.62,1.55,50943.53,50008.11,16.286,3.14,4.817,7.169,8.933,-2.919,01-12-2011,1257.599976
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2012,1,188.48,190.03,2.281,51736.82,51736.74,16.115,2.073,2.447,4.014,8.075,-2.573,01-01-2012,1312.410034
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2012,2,191.09,192.32,2.281,51736.82,51736.74,16.115,2.073,2.447,4.014,8.075,-2.573,01-02-2012,1365.680054
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2012,3,194.66,194.02,2.281,51736.82,51736.74,16.115,2.073,2.447,4.014,8.075,-2.573,01-03-2012,1408.469971
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2012,4,196.7,194.9,2.281,51736.82,51736.74,16.115,2.073,2.447,4.014,8.075,-2.573,01-04-2012,1397.910034
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2012,5,197.56,194.95,2.281,51736.82,51736.74,16.115,2.073,2.447,4.014,8.075,-2.573,01-05-2012,1310.329956
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2012,6,199.56,195.79,2.281,51736.82,51736.74,16.115,2.073,2.447,4.014,8.075,-2.573,01-06-2012,1362.160034
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2012,7,200.95,197.33,2.281,51736.82,51736.74,16.115,2.073,2.447,4.014,8.075,-2.573,01-07-2012,1379.319946
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2012,8,199.91,197.64,2.281,51736.82,51736.74,16.115,2.073,2.447,4.014,8.075,-2.573,01-08-2012,1406.579956
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2012,9,200.6,198.98,2.281,51736.82,51736.74,16.115,2.073,2.447,4.014,8.075,-2.573,01-09-2012,1440.670044
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2012,10,200.47,199.91,2.281,51736.82,51736.74,16.115,2.073,2.447,4.014,8.075,-2.573,01-10-2012,1412.160034
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2012,11,200.97,200.57,2.281,51736.82,51736.74,16.115,2.073,2.447,4.014,8.075,-2.573,01-11-2012,1416.180054
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2012,12,200.01,201,2.281,51736.82,51736.74,16.115,2.073,2.447,4.014,8.075,-2.573,01-12-2012,1426.189941
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2013,1,200.85,202.44,1.842,52329.15,53245.52,15.92,1.466,1.214,2.97,7.358,-2.016,01-01-2013,1498.109985
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2013,2,202.34,203.61,1.842,52329.15,53245.52,15.92,1.466,1.214,2.97,7.358,-2.016,01-02-2013,1514.680054
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2013,3,205.51,204.51,1.842,52329.15,53245.52,15.92,1.466,1.214,2.97,7.358,-2.016,01-03-2013,1569.189941
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2013,4,207.19,205.37,1.842,52329.15,53245.52,15.92,1.466,1.214,2.97,7.358,-2.016,01-04-2013,1597.569946
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2013,5,210.09,207.2,1.842,52329.15,53245.52,15.92,1.466,1.214,2.97,7.358,-2.016,01-05-2013,1630.73999
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2013,6,211.8,207.77,1.842,52329.15,53245.52,15.92,1.466,1.214,2.97,7.358,-2.016,01-06-2013,1606.280029
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2013,7,210.91,207.11,1.842,52329.15,53245.52,15.92,1.466,1.214,2.97,7.358,-2.016,01-07-2013,1685.72998
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2013,8,210.27,207.94,1.842,52329.15,53245.52,15.92,1.466,1.214,2.97,7.358,-2.016,01-08-2013,1632.969971
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2013,9,210.81,209.11,1.842,52329.15,53245.52,15.92,1.466,1.214,2.97,7.358,-2.016,01-09-2013,1681.550049
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2013,10,210.35,209.98,1.842,52329.15,53245.52,15.92,1.466,1.214,2.97,7.358,-2.016,01-10-2013,1756.540039
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2013,11,210.59,210.35,1.842,52329.15,53245.52,15.92,1.466,1.214,2.97,7.358,-2.016,01-11-2013,1805.810059
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2013,12,212.8,213.71,1.842,52329.15,53245.52,15.92,1.466,1.214,2.97,7.358,-2.016,01-12-2013,1848.359985
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2014,1,212.14,213.75,2.288,53141.85,55083.51,15.993,1.615,5.16,3.883,6.158,-2.109,01-01-2014,1782.589966
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2014,2,213.6,214.81,2.288,53141.85,55083.51,15.993,1.615,5.16,3.883,6.158,-2.109,01-02-2014,1859.449951
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2014,3,216.64,215.34,2.288,53141.85,55083.51,15.993,1.615,5.16,3.883,6.158,-2.109,01-03-2014,1872.339966
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2014,4,217.08,215.28,2.288,53141.85,55083.51,15.993,1.615,5.16,3.883,6.158,-2.109,01-04-2014,1883.949951
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2014,5,219.28,216.09,2.288,53141.85,55083.51,15.993,1.615,5.16,3.883,6.158,-2.109,01-05-2014,1923.569946
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2014,6,221.21,217.03,2.288,53141.85,55083.51,15.993,1.615,5.16,3.883,6.158,-2.109,01-06-2014,1960.22998
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2014,7,223.22,219.3,2.288,53141.85,55083.51,15.993,1.615,5.16,3.883,6.158,-2.109,01-07-2014,1930.670044
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2014,8,222.6,220.14,2.288,53141.85,55083.51,15.993,1.615,5.16,3.883,6.158,-2.109,01-08-2014,2003.369995
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2014,9,222.8,221.01,2.288,53141.85,55083.51,15.993,1.615,5.16,3.883,6.158,-2.109,01-09-2014,1972.290039
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2014,10,222.03,221.73,2.288,53141.85,55083.51,15.993,1.615,5.16,3.883,6.158,-2.109,01-10-2014,2018.050049
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2014,11,223.26,223.2,2.288,53141.85,55083.51,15.993,1.615,5.16,3.883,6.158,-2.109,01-11-2014,2067.560059
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2014,12,223.98,224.82,2.288,53141.85,55083.51,15.993,1.615,5.16,3.883,6.158,-2.109,01-12-2014,2058.899902
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2015,1,224.18,225.85,2.707,54187.9,56729.68,16.254,0.121,5.187,0.271,5.275,-2.244,01-01-2015,1994.98999
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2015,2,226.07,227.17,2.707,54187.9,56729.68,16.254,0.121,5.187,0.271,5.275,-2.244,01-02-2015,2104.5
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2015,3,228.43,226.88,2.707,54187.9,56729.68,16.254,0.121,5.187,0.271,5.275,-2.244,01-03-2015,2067.889893
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2015,4,230.14,228.27,2.707,54187.9,56729.68,16.254,0.121,5.187,0.271,5.275,-2.244,01-04-2015,2085.51001
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2015,5,233.92,230.35,2.707,54187.9,56729.68,16.254,0.121,5.187,0.271,5.275,-2.244,01-05-2015,2107.389893
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2015,6,235.11,230.82,2.707,54187.9,56729.68,16.254,0.121,5.187,0.271,5.275,-2.244,01-06-2015,2063.110107
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2015,7,236.15,232.18,2.707,54187.9,56729.68,16.254,0.121,5.187,0.271,5.275,-2.244,01-07-2015,2103.840088
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2015,8,235.82,233.1,2.707,54187.9,56729.68,16.254,0.121,5.187,0.271,5.275,-2.244,01-08-2015,1972.180054
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2015,9,235.82,233.93,2.707,54187.9,56729.68,16.254,0.121,5.187,0.271,5.275,-2.244,01-09-2015,1920.030029
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2015,10,235.72,235.52,2.707,54187.9,56729.68,16.254,0.121,5.187,0.271,5.275,-2.244,01-10-2015,2079.360107
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2015,11,235.09,235.18,2.707,54187.9,56729.68,16.254,0.121,5.187,0.271,5.275,-2.244,01-11-2015,2080.409912
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2015,12,235.32,236.12,2.707,54187.9,56729.68,16.254,0.121,5.187,0.271,5.275,-2.244,01-12-2015,2043.939941
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2016,1,235.3,237.07,1.668,54700.34,57839.99,16.073,1.267,1.451,0.407,4.875,-2.119,01-01-2016,1940.23999
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2016,2,236.35,237.24,1.668,54700.34,57839.99,16.073,1.267,1.451,0.407,4.875,-2.119,01-02-2016,1932.22998
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2016,3,241.95,240.27,1.668,54700.34,57839.99,16.073,1.267,1.451,0.407,4.875,-2.119,01-03-2016,2059.73999
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2016,4,242.69,240.7,1.668,54700.34,57839.99,16.073,1.267,1.451,0.407,4.875,-2.119,01-04-2016,2065.300049
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2016,5,246.11,242.18,1.668,54700.34,57839.99,16.073,1.267,1.451,0.407,4.875,-2.119,01-05-2016,2096.949951
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2016,6,247.52,243.1,1.668,54700.34,57839.99,16.073,1.267,1.451,0.407,4.875,-2.119,01-06-2016,2098.860107
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2016,7,248.99,245.06,1.668,54700.34,57839.99,16.073,1.267,1.451,0.407,4.875,-2.119,01-07-2016,2173.600098
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2016,8,248.39,245.46,1.668,54700.34,57839.99,16.073,1.267,1.451,0.407,4.875,-2.119,01-08-2016,2170.949951
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2016,9,247.79,245.77,1.668,54700.34,57839.99,16.073,1.267,1.451,0.407,4.875,-2.119,01-09-2016,2168.27002
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2016,10,247.32,247.04,1.668,54700.34,57839.99,16.073,1.267,1.451,0.407,4.875,-2.119,01-10-2016,2126.149902
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2016,11,248.08,248.14,1.668,54700.34,57839.99,16.073,1.267,1.451,0.407,4.875,-2.119,01-11-2016,2198.810059
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2016,12,249.29,250.1,1.668,54700.34,57839.99,16.073,1.267,1.451,0.407,4.875,-2.119,01-12-2016,2238.830078
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2017,1,249.58,251.5,2.242,55572.58,59878.72,15.903,2.131,4.509,4.268,4.358,-1.887,01-01-2017,2278.870117
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2017,2,251.14,251.84,2.242,55572.58,59878.72,15.903,2.131,4.509,4.268,4.358,-1.887,01-02-2017,2363.639893
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2017,3,253.81,252.05,2.242,55572.58,59878.72,15.903,2.131,4.509,4.268,4.358,-1.887,01-03-2017,2362.719971
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2017,4,257.81,255.65,2.242,55572.58,59878.72,15.903,2.131,4.509,4.268,4.358,-1.887,01-04-2017,2384.199951
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2017,5,261.24,257.02,2.242,55572.58,59878.72,15.903,2.131,4.509,4.268,4.358,-1.887,01-05-2017,2411.800049
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2017,6,261.45,256.87,2.242,55572.58,59878.72,15.903,2.131,4.509,4.268,4.358,-1.887,01-06-2017,2423.409912
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2017,7,262.23,258.32,2.242,55572.58,59878.72,15.903,2.131,4.509,4.268,4.358,-1.887,01-07-2017,2470.300049
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2017,8,262.39,259.2,2.242,55572.58,59878.72,15.903,2.131,4.509,4.268,4.358,-1.887,01-08-2017,2471.649902
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2017,9,263.41,261.25,2.242,55572.58,59878.72,15.903,2.131,4.509,4.268,4.358,-1.887,01-09-2017,2519.360107
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2017,10,262.28,261.82,2.242,55572.58,59878.72,15.903,2.131,4.509,4.268,4.358,-1.887,01-10-2017,2575.26001
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2017,11,264.41,264.36,2.242,55572.58,59878.72,15.903,2.131,4.509,4.268,4.358,-1.887,01-11-2017,2647.580078
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2017,12,263.4,264.28,2.242,55572.58,59878.72,15.903,2.131,4.509,4.268,4.358,-1.887,01-12-2017,2673.610107
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2018,1,262.35,264.33,2.945,56904.34,62787.78,15.809,2.439,4.206,2.802,3.892,-2.142,01-01-2018,2823.810059
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2018,2,267.67,268.19,2.945,56904.34,62787.78,15.809,2.439,4.206,2.802,3.892,-2.142,01-02-2018,2713.830078
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2018,3,269.42,267.69,2.945,56904.34,62787.78,15.809,2.439,4.206,2.802,3.892,-2.142,01-03-2018,2640.870117
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2018,4,270.85,268.5,2.945,56904.34,62787.78,15.809,2.439,4.206,2.802,3.892,-2.142,01-04-2018,2648.050049
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2018,5,273.34,268.98,2.945,56904.34,62787.78,15.809,2.439,4.206,2.802,3.892,-2.142,01-05-2018,2705.27002
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2018,6,274.71,269.88,2.945,56904.34,62787.78,15.809,2.439,4.206,2.802,3.892,-2.142,01-06-2018,2718.370117
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2018,7,274.63,270.73,2.945,56904.34,62787.78,15.809,2.439,4.206,2.802,3.892,-2.142,01-07-2018,2816.290039
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2018,8,275.78,272.45,2.945,56904.34,62787.78,15.809,2.439,4.206,2.802,3.892,-2.142,01-08-2018,2901.52002
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2018,9,274.38,272.03,2.945,56904.34,62787.78,15.809,2.439,4.206,2.802,3.892,-2.142,01-09-2018,2913.97998
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2018,10,274.15,273.58,2.945,56904.34,62787.78,15.809,2.439,4.206,2.802,3.892,-2.142,01-10-2018,2711.73999
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2018,11,276.19,276.06,2.945,56904.34,62787.78,15.809,2.439,4.206,2.802,3.892,-2.142,01-11-2018,2760.169922
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2018,12,274.53,275.54,2.945,56904.34,62787.78,15.809,2.439,4.206,2.802,3.892,-2.142,01-12-2018,2506.850098
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2019,1,276.29,278.37,2.295,57940.11,65077.3,15.742,1.813,1.144,0.47,3.683,-2.066,01-01-2019,2704.100098
traditional,purchase-only,monthly,USA or Census Division,West South Central Division,DV_WSC,2019,2,277.25,277.68,2.295,57940.11,65077.3,15.742,1.813,1.144,0.47,3.683,-2.066,01-02-2019,2784.48999
